"order_id","order_date","ship_date","ship_mode","state","city","zip_code","cust_id"
"CA-2016-129728","2019-05-30","2019-06-06","Standard Class","California","Los Angeles","90032","JG-15310"
"CA-2017-102820","2020-05-07","2020-05-11","Standard Class","California","Pasadena","91104","CS-11950"
"US-2017-113992","2020-12-14","2020-12-19","Standard Class","Texas","Plano","75023","LC-16885"
"US-2014-117380","2017-03-28","2017-04-03","Standard Class","Ohio","Springfield","45503","MP-18175"
"CA-2014-142769","2017-09-13","2017-09-13","Same Day","Washington","Seattle","98103","RP-19390"
"CA-2015-160794","2018-08-06","2018-08-08","First Class","Texas","Houston","77041","MS-17980"
"CA-2014-113166","2017-12-24","2017-12-26","First Class","Florida","Miami","33180","LF-17185"
"CA-2017-155698","2020-03-08","2020-03-11","First Class","Georgia","Columbus","31907","VB-21745"
"CA-2016-151372","2019-09-05","2019-09-06","First Class","California","Redondo Beach","90278","JH-15985"
"CA-2014-133270","2017-06-06","2017-06-09","First Class","New York","Rochester","14609","BM-11785"
"CA-2015-105690","2018-11-21","2018-11-26","Second Class","Texas","Port Arthur","77642","CA-11965"
"CA-2017-123967","2020-11-01","2020-11-03","Second Class","Washington","Bellingham","98226","SF-20200"
"CA-2016-101448","2019-02-27","2019-03-01","Second Class","Wisconsin","La Crosse","54601","EB-13930"
"CA-2017-109099","2020-10-06","2020-10-11","Standard Class","New York","New York City","10009","MM-18280"
"US-2015-161466","2018-09-24","2018-09-27","Second Class","Pennsylvania","Philadelphia","19120","ON-18715"
"CA-2017-154676","2020-08-05","2020-08-08","First Class","Texas","Houston","77070","NZ-18565"
"CA-2015-105571","2018-11-07","2018-11-11","Standard Class","Florida","Miami","33142","CP-12340"
"CA-2017-164364","2020-11-12","2020-11-16","Standard Class","Washington","Seattle","98115","CS-12355"
"CA-2017-111815","2020-03-03","2020-03-10","Standard Class","Michigan","Dearborn Heights","48127","EP-13915"
"CA-2017-136308","2020-11-16","2020-11-16","Same Day","California","San Francisco","94122","MW-18235"
"CA-2016-166275","2019-10-24","2019-10-24","Same Day","California","San Francisco","94109","SS-20590"
"CA-2017-100902","2020-11-17","2020-11-21","Standard Class","North Carolina","Charlotte","28205","CK-12595"
"CA-2014-169033","2017-03-30","2017-04-03","Standard Class","New York","Long Beach","11561","KM-16720"
"CA-2017-131303","2020-11-28","2020-12-02","Standard Class","California","San Diego","92037","EP-13915"
"CA-2014-117429","2017-10-07","2017-10-13","Standard Class","Pennsylvania","Philadelphia","19140","MR-17545"
"CA-2015-144386","2018-11-05","2018-11-11","Standard Class","New York","New York City","10009","GT-14635"
"CA-2015-120397","2018-07-02","2018-07-02","Same Day","Texas","Houston","77070","RB-19435"
"CA-2015-118444","2018-11-05","2018-11-09","Standard Class","Florida","Coral Springs","33065","VD-21670"
"CA-2015-133977","2018-09-06","2018-09-08","Second Class","Florida","Tamarac","33319","AT-10435"
"US-2014-123183","2017-11-19","2017-11-25","Standard Class","Delaware","Wilmington","19805","GR-14560"
"CA-2014-150798","2017-12-01","2017-12-03","Second Class","Ohio","Columbus","43229","JK-15730"
"CA-2015-120810","2018-07-23","2018-07-27","Standard Class","New York","New York City","10009","TH-21550"
"CA-2017-118640","2020-07-20","2020-07-26","Standard Class","Illinois","Chicago","60610","CS-11950"
"CA-2015-102260","2018-09-22","2018-09-26","Standard Class","Tennessee","Franklin","37064","SJ-20125"
"CA-2016-118626","2019-08-15","2019-08-20","Standard Class","Florida","Tallahassee","32303","JC-15775"
"CA-2017-163874","2020-11-10","2020-11-12","Second Class","Washington","Seattle","98105","NC-18535"
"US-2016-155180","2019-01-22","2019-01-29","Standard Class","New York","New York City","10009","TB-21280"
"CA-2017-113670","2020-10-15","2020-10-17","First Class","California","Los Angeles","90045","RS-19765"
"CA-2014-140858","2017-06-28","2017-07-02","Standard Class","Pennsylvania","Philadelphia","19140","CA-12775"
"US-2015-155369","2018-04-19","2018-04-25","Standard Class","Texas","Carrollton","75007","PG-18820"
"CA-2017-106782","2020-12-21","2020-12-27","Standard Class","Indiana","Lafayette","47905","LP-17095"
"CA-2017-119578","2020-12-22","2020-12-27","Second Class","Rhode Island","Providence","2908","JG-15310"
"CA-2017-163188","2020-11-07","2020-11-07","Same Day","Oklahoma","Oklahoma City","73120","EC-14050"
"CA-2014-127523","2017-05-11","2017-05-18","Standard Class","New York","Watertown","13601","BG-11695"
"US-2015-164448","2018-10-31","2018-11-04","Second Class","California","Salinas","93905","DK-12835"
"CA-2015-113145","2018-11-01","2018-11-05","Standard Class","New York","New York City","10011","VD-21670"
"CA-2014-127166","2017-05-21","2017-05-23","Second Class","Texas","Houston","77070","KH-16360"
"US-2017-141558","2020-03-11","2020-03-16","Standard Class","Pennsylvania","Philadelphia","19140","MH-17290"
"CA-2015-106208","2018-12-10","2018-12-15","Standard Class","Illinois","Chicago","60610","JW-16075"
"CA-2014-106726","2017-12-06","2017-12-08","First Class","California","Los Angeles","90008","RS-19765"
"CA-2016-117681","2019-04-09","2019-04-14","Standard Class","California","Los Angeles","90004","HF-14995"
"US-2015-122784","2018-07-20","2018-07-27","Standard Class","Illinois","Highland Park","60035","RA-19915"
"CA-2017-117128","2020-12-05","2020-12-08","Second Class","New York","New York City","10024","BF-11080"
"CA-2017-151281","2020-04-27","2020-05-02","Standard Class","Washington","Seattle","98105","HM-14980"
"US-2016-117793","2019-08-23","2019-08-29","Standard Class","Wisconsin","Sheboygan","53081","MA-17560"
"CA-2015-103835","2018-09-24","2018-09-28","Standard Class","California","Los Angeles","90032","SC-20440"
"CA-2017-140242","2020-05-06","2020-05-11","Standard Class","Illinois","Chicago","60623","ML-17755"
"CA-2015-167479","2018-03-14","2018-03-19","Standard Class","California","Roseville","95661","AI-10855"
"CA-2016-111318","2019-07-23","2019-07-26","First Class","Texas","Houston","77041","IL-15100"
"CA-2016-154711","2019-11-22","2019-11-26","Standard Class","New York","New York City","10009","TB-21355"
"CA-2014-110555","2017-04-11","2017-04-18","Standard Class","Montana","Great Falls","59405","MM-18055"
"CA-2014-139451","2017-10-12","2017-10-16","Standard Class","California","San Francisco","94122","DN-13690"
"CA-2015-151624","2018-09-08","2018-09-14","Standard Class","Alabama","Montgomery","36116","VW-21775"
"US-2016-101497","2019-09-29","2019-10-01","Second Class","California","Los Angeles","90008","PS-18760"
"CA-2017-164098","2020-01-26","2020-01-27","First Class","Texas","Houston","77070","CG-12520"
"CA-2015-148859","2018-12-28","2019-01-01","Standard Class","Illinois","Chicago","60623","FH-14350"
"US-2016-102239","2019-05-05","2019-05-06","First Class","Nevada","Henderson","89015","LW-16990"
"CA-2017-101014","2020-08-29","2020-09-04","Standard Class","California","Los Angeles","90049","RW-19540"
"US-2017-156356","2020-04-16","2020-04-22","Standard Class","Texas","Houston","77095","ND-18370"
"CA-2014-100972","2017-11-19","2017-11-24","Second Class","Utah","Salt Lake City","84106","DB-13360"
"CA-2014-123323","2017-11-07","2017-11-12","Standard Class","California","San Francisco","94110","LH-16900"
"CA-2017-104619","2020-01-24","2020-01-29","Standard Class","California","San Jose","95123","KD-16495"
"CA-2015-155586","2018-12-12","2018-12-16","Second Class","California","Chico","95928","XP-21865"
"CA-2017-115105","2020-02-06","2020-02-11","Standard Class","New York","New York City","10024","BD-11770"
"CA-2017-112956","2020-08-21","2020-08-27","Standard Class","Maryland","Columbia","21044","TH-21550"
"CA-2017-137463","2020-12-16","2020-12-20","Second Class","California","Sunnyvale","94086","KM-16225"
"US-2016-162026","2019-10-08","2019-10-08","Same Day","California","Los Angeles","90036","JE-15745"
"US-2015-110163","2018-11-01","2018-11-04","First Class","Oregon","Salem","97301","GA-14725"
"US-2015-144771","2018-10-02","2018-10-04","First Class","Oregon","Hillsboro","97123","CK-12205"
"CA-2015-142734","2018-04-16","2018-04-21","Standard Class","New York","New York City","10024","DM-13345"
"CA-2014-126403","2017-09-09","2017-09-12","Second Class","Massachusetts","Lowell","1852","RR-19525"
"CA-2017-101210","2020-08-25","2020-08-28","Second Class","Tennessee","Jackson","38301","DW-13540"
"CA-2016-110023","2019-09-09","2019-09-11","First Class","New York","New York City","10024","TS-21610"
"CA-2016-146325","2019-12-14","2019-12-17","First Class","California","San Diego","92037","DS-13180"
"CA-2015-157322","2018-07-02","2018-07-06","Standard Class","Illinois","Carol Stream","60188","RH-19600"
"CA-2017-152142","2020-11-14","2020-11-19","Standard Class","California","San Francisco","94110","LW-16990"
"CA-2014-138359","2017-04-01","2017-04-06","Standard Class","Massachusetts","Revere","2151","KH-16330"
"CA-2016-105207","2019-01-03","2019-01-08","Standard Class","Oklahoma","Broken Arrow","74012","BO-11350"
"CA-2015-166604","2018-05-15","2018-05-20","Second Class","Georgia","Roswell","30076","AH-10690"
"US-2015-149692","2018-12-06","2018-12-12","Standard Class","Texas","Austin","78745","KW-16435"
"US-2014-132745","2017-10-01","2017-10-05","Standard Class","Nevada","Reno","89502","NF-18475"
"CA-2017-154116","2020-12-15","2020-12-19","Standard Class","California","Inglewood","90301","KM-16660"
"CA-2016-140571","2019-03-15","2019-03-19","Standard Class","Mississippi","Jackson","39212","SJ-20125"
"CA-2016-130078","2019-08-08","2019-08-14","Standard Class","Oklahoma","Oklahoma City","73120","CC-12145"
"CA-2016-121993","2019-06-10","2019-06-12","First Class","Pennsylvania","Philadelphia","19140","JB-16000"
"CA-2015-156524","2018-11-20","2018-11-26","Standard Class","New York","New York City","10011","DL-12865"
"CA-2016-123274","2019-02-19","2019-02-24","Standard Class","New York","New York City","10035","GT-14710"
"US-2016-151260","2019-12-11","2019-12-14","First Class","Ohio","Springfield","45503","SC-20695"
"CA-2014-139598","2017-12-26","2017-12-31","Standard Class","Pennsylvania","Philadelphia","19134","MG-17695"
"CA-2017-137414","2020-10-02","2020-10-06","Standard Class","California","San Francisco","94109","CM-12115"
"CA-2016-164735","2019-04-14","2019-04-19","Second Class","Virginia","Alexandria","22304","TB-21400"
"CA-2016-156503","2019-10-14","2019-10-20","Standard Class","North Carolina","Jacksonville","28540","NC-18415"
"US-2017-112928","2020-06-01","2020-06-05","Second Class","Ohio","Toledo","43615","BB-10990"
"CA-2016-113817","2019-11-07","2019-11-11","Standard Class","Washington","Seattle","98115","MJ-17740"
"CA-2016-157217","2019-07-19","2019-07-21","First Class","California","San Francisco","94110","TC-21535"
"CA-2015-153612","2018-12-22","2018-12-27","Standard Class","Wisconsin","Superior","54880","BT-11305"
"CA-2017-110625","2020-12-23","2020-12-30","Standard Class","Connecticut","Danbury","6810","JB-16045"
"CA-2017-122539","2020-12-01","2020-12-05","Standard Class","Pennsylvania","Philadelphia","19140","SC-20305"
"CA-2016-168774","2019-09-04","2019-09-09","Standard Class","Minnesota","Woodbury","55125","RP-19855"
"CA-2015-149636","2018-01-06","2018-01-12","Standard Class","Colorado","Colorado Springs","80906","SP-20620"
"CA-2017-119494","2020-11-09","2020-11-13","Standard Class","California","San Diego","92105","JE-15610"
"CA-2014-144407","2017-09-09","2017-09-15","Standard Class","Michigan","Detroit","48227","MS-17365"
"CA-2015-158491","2018-06-04","2018-06-09","Second Class","California","Los Angeles","90008","BP-11155"
"CA-2015-101154","2018-09-18","2018-09-21","First Class","California","San Diego","92105","CM-12190"
"CA-2014-158225","2017-09-22","2017-09-28","Standard Class","California","San Jose","95123","SE-20110"
"US-2017-114356","2020-08-20","2020-08-26","Standard Class","North Carolina","Charlotte","28205","TT-21460"
"CA-2016-111283","2019-02-28","2019-03-04","Standard Class","Ohio","Newark","43055","LC-16870"
"CA-2017-107958","2020-07-02","2020-07-05","First Class","Texas","Houston","77036","AH-10120"
"CA-2017-125640","2020-07-25","2020-07-29","Standard Class","Pennsylvania","Philadelphia","19134","DD-13570"
"CA-2015-163734","2018-06-19","2018-06-24","Standard Class","Texas","Houston","77070","KM-16375"
"CA-2014-128839","2017-09-08","2017-09-13","Standard Class","Virginia","Chesapeake","23320","TT-21070"
"CA-2017-143294","2020-06-02","2020-06-08","Standard Class","Texas","Houston","77070","JD-15790"
"CA-2015-154956","2018-07-04","2018-07-09","Standard Class","Wisconsin","Milwaukee","53209","IM-15070"
"US-2017-110576","2020-11-28","2020-12-02","Standard Class","Pennsylvania","Philadelphia","19120","RB-19795"
"CA-2017-162033","2020-03-26","2020-04-02","Standard Class","Virginia","Virginia Beach","23464","EM-14200"
"CA-2014-103317","2017-07-05","2017-07-08","First Class","Florida","Palm Coast","32137","DM-13525"
"CA-2015-125976","2018-09-27","2018-10-02","Standard Class","Virginia","Arlington","22204","JK-15205"
"CA-2014-107755","2017-02-07","2017-02-12","Standard Class","New Jersey","Linden","7036","CK-12760"
"US-2014-154655","2017-10-12","2017-10-17","Standard Class","Illinois","Chicago","60623","BP-11050"
"CA-2014-166884","2017-03-11","2017-03-16","Second Class","Ohio","Columbus","43229","CK-12205"
"US-2016-146794","2019-09-26","2019-10-01","Standard Class","California","Hesperia","92345","SH-19975"
"CA-2015-165085","2018-12-27","2018-12-31","Standard Class","Maryland","Clinton","20735","BT-11485"
"US-2017-100209","2020-07-09","2020-07-15","Standard Class","Oregon","Portland","97206","TD-20995"
"CA-2016-168046","2019-01-25","2019-01-28","Second Class","New York","New York City","10024","JD-15895"
"CA-2017-167080","2020-06-10","2020-06-14","Standard Class","New York","New York City","10011","LC-16930"
"CA-2016-159212","2019-11-01","2019-11-05","Standard Class","Virginia","Salem","24153","KM-16375"
"CA-2017-128041","2020-09-01","2020-09-01","Same Day","Washington","Seattle","98103","RW-19540"
"CA-2017-132955","2020-06-24","2020-06-28","Standard Class","Rhode Island","Cranston","2920","SC-20575"
"US-2015-165449","2018-11-22","2018-11-26","Standard Class","Texas","Frisco","75034","AP-10720"
"CA-2014-169257","2017-06-06","2017-06-12","Standard Class","Florida","Jacksonville","32216","SV-20785"
"CA-2015-163587","2018-03-14","2018-03-18","Standard Class","New Hampshire","Dover","3820","EP-13915"
"CA-2015-111395","2018-11-23","2018-11-27","Standard Class","Texas","San Antonio","78207","VB-21745"
"US-2017-165953","2019-12-31","2020-01-06","Standard Class","Florida","Jacksonville","32216","EP-13915"
"CA-2017-141782","2020-01-21","2020-01-25","Standard Class","Illinois","Aurora","60505","BE-11410"
"CA-2015-161214","2018-10-05","2018-10-08","Second Class","Delaware","Wilmington","19805","SF-20965"
"CA-2016-154508","2019-11-16","2019-11-20","Standard Class","New Mexico","Carlsbad","88220","RD-19900"
"CA-2017-139787","2020-09-19","2020-09-23","Standard Class","Georgia","Columbus","31907","JP-16135"
"CA-2015-155761","2018-12-11","2018-12-11","Same Day","Texas","Houston","77041","SC-20800"
"US-2017-107888","2020-11-16","2020-11-19","First Class","Washington","Seattle","98103","CC-12220"
"CA-2017-132521","2020-09-23","2020-09-25","Second Class","Washington","Seattle","98105","DW-13540"
"CA-2017-104220","2020-01-30","2020-02-05","Standard Class","Iowa","Des Moines","50315","BV-11245"
"CA-2016-109407","2019-01-24","2019-01-26","Second Class","Mississippi","Gulfport","39503","HG-14965"
"CA-2015-150714","2018-10-26","2018-11-01","Standard Class","Oregon","Springfield","97477","KH-16690"
"CA-2015-143147","2018-05-26","2018-05-28","Second Class","Texas","San Antonio","78207","PS-18760"
"CA-2017-155075","2020-12-02","2020-12-09","Standard Class","Pennsylvania","Philadelphia","19140","GW-14605"
"CA-2015-111458","2018-09-26","2018-09-30","Standard Class","New York","New York City","10035","PF-19165"
